EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",DNK,Denmark,2015,2015,0.76378,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",DNK,Denmark,2016,2016,0.73733,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FIN,Finland,2012,2012,1.01358,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FIN,Finland,2013,2013,0.96327,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FIN,Finland,2014,2014,0.94929,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FIN,Finland,2015,2015,0.94468,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FIN,Finland,2016,2016,0.91223,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FRA,France,2012,2012,0.72498,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FRA,France,2013,2013,0.7622,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FRA,France,2014,2014,0.74868,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FRA,France,2015,2015,0.77079,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",FRA,France,2016,2016,0.78505,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",GRC,Greece,2013,2013,1.15151,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",GRC,Greece,2014,2014,1.10171,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",GRC,Greece,2015,2015,1.12183,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",GRC,Greece,2016,2016,1.08783,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",HUN,Hungary,2012,2012,0.97839,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",HUN,Hungary,2013,2013,0.98455,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",HUN,Hungary,2014,2014,0.95775,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",HUN,Hungary,2015,2015,0.95551,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",HUN,Hungary,2016,2016,0.99031,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ISL,Iceland,2012,2012,0.89701,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ISL,Iceland,2013,2013,0.82811,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ISL,Iceland,2014,2014,0.86043,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ISL,Iceland,2015,2015,0.8467,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ISL,Iceland,2016,2016,0.77381,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",IRL,Ireland,2012,2012,0.19807,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",IRL,Ireland,2014,2014,0.36462,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",IRL,Ireland,2016,2016,0.08764,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ITA,Italy,2012,2012,1.03835,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ITA,Italy,2013,2013,1.12741,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ITA,Italy,2014,2014,1.18825,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ITA,Italy,2015,2015,1.20063,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ITA,Italy,2016,2016,1.08737,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",JPN,Japan,2013,2013,0.57971,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",JPN,Japan,2014,2014,0.66414,+,National Estimation
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",JPN,Japan,2015,2015,0.60466,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",JPN,Japan,2016,2016,0.61479,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",KOR,Republic of Korea,2012,2012,0.94433,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",KOR,Republic of Korea,2013,2013,0.9401,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",KOR,Republic of Korea,2014,2014,0.8791,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",KOR,Republic of Korea,2015,2015,0.77579,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",KOR,Republic of Korea,2016,2016,0.8857,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",LUX,Luxembourg,2012,2012,0.77106,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",LUX,Luxembourg,2013,2013,0.78969,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",LUX,Luxembourg,2014,2014,0.78743,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",LUX,Luxembourg,2015,2015,0.76377,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",LUX,Luxembourg,2016,2016,0.78915,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2012,2012,0.91118,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2013,2013,0.89254,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2014,2014,0.88446,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2015,2015,0.86631,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2016,2016,0.83822,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",MEX,Mexico,2017,2017,0.80868,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NLD,Netherlands,2012,2012,0.68115,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NLD,Netherlands,2015,2015,0.63532,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NLD,Netherlands,2016,2016,0.54475,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NZL,New Zealand,2013,2013,0.66934,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NZL,New Zealand,2014,2014,0.70581,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NZL,New Zealand,2015,2015,0.66887,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NZL,New Zealand,2016,2016,0.55885,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NZL,New Zealand,2017,2017,0.4531,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2012,2012,0.72773,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2013,2013,0.94052,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2014,2014,0.92151,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2015,2015,0.88406,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2016,2016,0.86749,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",NOR,Norway,2017,2017,1.01972,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",POL,Poland,2012,2012,0.9085,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",POL,Poland,2013,2013,0.93169,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",POL,Poland,2014,2014,0.95379,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",POL,Poland,2015,2015,0.92951,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",POL,Poland,2016,2016,0.92536,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",PRT,Portugal,2013,2013,1.40031,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",PRT,Portugal,2014,2014,1.57275,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",PRT,Portugal,2015,2015,1.4975,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",PRT,Portugal,2016,2016,1.40413,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ESP,Spain,2012,2012,0.73439,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ESP,Spain,2013,2013,0.75125,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ESP,Spain,2014,2014,0.77816,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ESP,Spain,2015,2015,0.69217,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",ESP,Spain,2016,2016,0.66782,,
ROFST_1T3_GPIA_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, adjusted gender parity index (GPIA)",SWE,Sweden,2012,2012,1.01909,,
